Treatment,Tub,Date,Time,DateTime,Temperature (°F),Temperature (°C)
High,2,2023-02-13,11:39,2023-02-13 11:39,86.097,30.05388889
High,2,2023-02-13,11:54,2023-02-13 11:54,85.374,29.65222222
High,2,2023-02-13,12:09,2023-02-13 12:09,85.915,29.95277778
High,2,2023-02-13,12:24,2023-02-13 12:24,86.277,30.15388889
High,2,2023-02-13,12:39,2023-02-13 12:39,85.554,29.75222222
High,2,2023-02-13,12:54,2023-02-13 12:54,85.735,29.85277778
High,2,2023-02-13,13:09,2023-02-13 13:09,86.277,30.15388889
High,2,2023-02-13,13:24,2023-02-13 13:24,85.554,29.75222222
High,2,2023-02-13,13:39,2023-02-13 13:39,85.735,29.85277778
High,2,2023-02-13,13:54,2023-02-13 13:54,86.277,30.15388889
High,2,2023-02-13,14:09,2023-02-13 14:09,85.735,29.85277778
High,2,2023-02-13,14:24,2023-02-13 14:24,85.374,29.65222222
High,2,2023-02-13,14:39,2023-02-13 14:39,86.097,30.05388889
High,2,2023-02-13,14:54,2023-02-13 14:54,85.915,29.95277778
High,2,2023-02-13,15:09,2023-02-13 15:09,85.374,29.65222222
High,2,2023-02-13,15:24,2023-02-13 15:24,85.915,29.95277778
High,2,2023-02-13,15:39,2023-02-13 15:39,86.277,30.15388889
High,2,2023-02-13,15:54,2023-02-13 15:54,85.554,29.75222222
High,2,2023-02-13,16:09,2023-02-13 16:09,85.735,29.85277778
High,2,2023-02-13,16:24,2023-02-13 16:24,86.277,30.15388889
High,2,2023-02-13,16:39,2023-02-13 16:39,85.554,29.75222222
High,2,2023-02-13,16:54,2023-02-13 16:54,85.554,29.75222222
High,2,2023-02-13,17:09,2023-02-13 17:09,86.277,30.15388889
High,2,2023-02-13,17:24,2023-02-13 17:24,85.735,29.85277778
High,2,2023-02-13,17:39,2023-02-13 17:39,85.374,29.65222222
High,2,2023-02-13,17:54,2023-02-13 17:54,86.097,30.05388889
High,2,2023-02-13,18:09,2023-02-13 18:09,86.097,30.05388889
High,2,2023-02-13,18:24,2023-02-13 18:24,85.374,29.65222222
High,2,2023-02-13,18:39,2023-02-13 18:39,85.915,29.95277778
High,2,2023-02-13,18:54,2023-02-13 18:54,86.277,30.15388889
High,2,2023-02-13,19:09,2023-02-13 19:09,85.554,29.75222222
High,2,2023-02-13,19:24,2023-02-13 19:24,85.735,29.85277778
High,2,2023-02-13,19:39,2023-02-13 19:39,86.277,30.15388889
High,2,2023-02-13,19:54,2023-02-13 19:54,85.735,29.85277778
High,2,2023-02-13,20:09,2023-02-13 20:09,85.374,29.65222222
High,2,2023-02-13,20:24,2023-02-13 20:24,86.097,30.05388889
High,2,2023-02-13,20:39,2023-02-13 20:39,86.097,30.05388889
High,2,2023-02-13,20:54,2023-02-13 20:54,85.374,29.65222222
High,2,2023-02-13,21:09,2023-02-13 21:09,85.915,29.95277778
High,2,2023-02-13,21:24,2023-02-13 21:24,86.277,30.15388889
High,2,2023-02-13,21:39,2023-02-13 21:39,85.554,29.75222222
High,2,2023-02-13,21:54,2023-02-13 21:54,85.735,29.85277778
High,2,2023-02-13,22:09,2023-02-13 22:09,86.277,30.15388889
High,2,2023-02-13,22:24,2023-02-13 22:24,86.097,30.05388889
High,2,2023-02-13,22:39,2023-02-13 22:39,85.554,29.75222222
High,2,2023-02-13,22:54,2023-02-13 22:54,85.735,29.85277778
High,2,2023-02-13,23:09,2023-02-13 23:09,86.277,30.15388889
High,2,2023-02-13,23:24,2023-02-13 23:24,86.097,30.05388889
High,2,2023-02-13,23:39,2023-02-13 23:39,85.554,29.75222222
High,2,2023-02-13,23:54,2023-02-13 23:54,85.735,29.85277778
High,2,2023-02-14,0:09,2023-02-14 00:09,86.277,30.15388889
High,2,2023-02-14,0:24,2023-02-14 00:24,86.097,30.05388889
High,2,2023-02-14,0:39,2023-02-14 00:39,85.554,29.75222222
High,2,2023-02-14,0:54,2023-02-14 00:54,85.735,29.85277778
High,2,2023-02-14,1:09,2023-02-14 01:09,86.277,30.15388889
High,2,2023-02-14,1:24,2023-02-14 01:24,86.277,30.15388889
High,2,2023-02-14,1:39,2023-02-14 01:39,85.554,29.75222222
High,2,2023-02-14,1:54,2023-02-14 01:54,85.735,29.85277778
High,2,2023-02-14,2:09,2023-02-14 02:09,86.277,30.15388889
High,2,2023-02-14,2:24,2023-02-14 02:24,86.277,30.15388889
High,2,2023-02-14,2:39,2023-02-14 02:39,85.554,29.75222222
High,2,2023-02-14,2:54,2023-02-14 02:54,85.735,29.85277778
High,2,2023-02-14,3:09,2023-02-14 03:09,86.277,30.15388889
High,2,2023-02-14,3:24,2023-02-14 03:24,86.277,30.15388889
High,2,2023-02-14,3:39,2023-02-14 03:39,85.554,29.75222222
High,2,2023-02-14,3:54,2023-02-14 03:54,85.554,29.75222222
High,2,2023-02-14,4:09,2023-02-14 04:09,86.097,30.05388889
High,2,2023-02-14,4:24,2023-02-14 04:24,86.277,30.15388889
High,2,2023-02-14,4:39,2023-02-14 04:39,85.735,29.85277778
High,2,2023-02-14,4:54,2023-02-14 04:54,85.554,29.75222222
High,2,2023-02-14,5:09,2023-02-14 05:09,85.915,29.95277778
High,2,2023-02-14,5:24,2023-02-14 05:24,86.277,30.15388889
High,2,2023-02-14,5:39,2023-02-14 05:39,85.915,29.95277778
High,2,2023-02-14,5:54,2023-02-14 05:54,85.554,29.75222222
High,2,2023-02-14,6:09,2023-02-14 06:09,85.915,29.95277778
High,2,2023-02-14,6:24,2023-02-14 06:24,86.459,30.255
High,2,2023-02-14,6:39,2023-02-14 06:39,86.097,30.05388889
High,2,2023-02-14,6:54,2023-02-14 06:54,85.554,29.75222222
High,2,2023-02-14,7:09,2023-02-14 07:09,85.915,29.95277778
High,2,2023-02-14,7:24,2023-02-14 07:24,86.277,30.15388889
High,2,2023-02-14,7:39,2023-02-14 07:39,86.097,30.05388889
High,2,2023-02-14,7:54,2023-02-14 07:54,85.554,29.75222222
High,2,2023-02-14,8:09,2023-02-14 08:09,85.735,29.85277778
High,2,2023-02-14,8:24,2023-02-14 08:24,86.277,30.15388889
High,2,2023-02-14,8:39,2023-02-14 08:39,86.277,30.15388889
High,2,2023-02-14,8:54,2023-02-14 08:54,85.554,29.75222222
High,2,2023-02-14,9:24,2023-02-14 09:24,84.834,29.35222222
High,2,2023-02-14,9:39,2023-02-14 09:39,85.915,29.95277778
High,2,2023-02-14,9:54,2023-02-14 09:54,85.735,29.85277778
High,2,2023-02-14,10:09,2023-02-14 10:09,85.374,29.65222222
High,2,2023-02-14,10:24,2023-02-14 10:24,86.097,30.05388889
High,2,2023-02-14,10:39,2023-02-14 10:39,85.735,29.85277778
High,2,2023-02-14,10:54,2023-02-14 10:54,85.374,29.65222222
High,2,2023-02-14,11:09,2023-02-14 11:09,86.097,30.05388889
High,2,2023-02-14,11:24,2023-02-14 11:24,85.374,29.65222222
High,2,2023-02-14,11:39,2023-02-14 11:39,85.735,29.85277778
High,2,2023-02-14,11:54,2023-02-14 11:54,86.277,30.15388889
High,2,2023-02-14,12:09,2023-02-14 12:09,85.374,29.65222222
High,2,2023-02-14,12:24,2023-02-14 12:24,85.915,29.95277778
High,2,2023-02-14,12:39,2023-02-14 12:39,85.915,29.95277778
High,2,2023-02-14,12:54,2023-02-14 12:54,85.374,29.65222222
High,2,2023-02-14,13:09,2023-02-14 13:09,86.097,30.05388889
High,2,2023-02-14,13:24,2023-02-14 13:24,85.554,29.75222222
High,2,2023-02-14,13:39,2023-02-14 13:39,85.735,29.85277778
High,2,2023-02-14,13:54,2023-02-14 13:54,86.097,30.05388889
High,2,2023-02-14,14:09,2023-02-14 14:09,85.374,29.65222222
High,2,2023-02-14,14:24,2023-02-14 14:24,86.097,30.05388889
High,2,2023-02-14,14:39,2023-02-14 14:39,85.735,29.85277778
High,2,2023-02-14,14:54,2023-02-14 14:54,85.735,29.85277778
High,2,2023-02-14,15:09,2023-02-14 15:09,86.277,30.15388889
High,2,2023-02-14,15:24,2023-02-14 15:24,85.374,29.65222222
High,2,2023-02-14,15:39,2023-02-14 15:39,85.915,29.95277778
High,2,2023-02-14,15:54,2023-02-14 15:54,85.915,29.95277778
High,2,2023-02-14,16:09,2023-02-14 16:09,85.374,29.65222222
High,2,2023-02-14,16:24,2023-02-14 16:24,86.097,30.05388889
High,2,2023-02-14,16:39,2023-02-14 16:39,85.554,29.75222222
High,2,2023-02-14,16:54,2023-02-14 16:54,85.735,29.85277778
High,2,2023-02-14,17:09,2023-02-14 17:09,86.097,30.05388889
High,2,2023-02-14,17:24,2023-02-14 17:24,85.374,29.65222222
High,2,2023-02-14,17:39,2023-02-14 17:39,85.915,29.95277778
High,2,2023-02-14,17:54,2023-02-14 17:54,85.735,29.85277778
High,2,2023-02-14,18:09,2023-02-14 18:09,85.554,29.75222222
High,2,2023-02-14,18:24,2023-02-14 18:24,86.097,30.05388889
High,2,2023-02-14,18:39,2023-02-14 18:39,85.374,29.65222222
High,2,2023-02-14,18:54,2023-02-14 18:54,85.735,29.85277778
High,2,2023-02-14,19:09,2023-02-14 19:09,86.097,30.05388889
High,2,2023-02-14,19:24,2023-02-14 19:24,85.374,29.65222222
High,2,2023-02-14,19:39,2023-02-14 19:39,86.097,30.05388889
High,2,2023-02-14,19:54,2023-02-14 19:54,85.735,29.85277778
High,2,2023-02-14,20:09,2023-02-14 20:09,85.554,29.75222222
High,2,2023-02-14,20:24,2023-02-14 20:24,86.097,30.05388889
High,2,2023-02-14,20:39,2023-02-14 20:39,85.374,29.65222222
High,2,2023-02-14,20:54,2023-02-14 20:54,85.735,29.85277778
High,2,2023-02-14,21:09,2023-02-14 21:09,86.097,30.05388889
High,2,2023-02-14,21:24,2023-02-14 21:24,85.374,29.65222222
High,2,2023-02-14,21:39,2023-02-14 21:39,86.097,30.05388889
High,2,2023-02-14,21:54,2023-02-14 21:54,85.735,29.85277778
High,2,2023-02-14,22:09,2023-02-14 22:09,85.374,29.65222222
High,2,2023-02-14,22:24,2023-02-14 22:24,86.277,30.15388889
High,2,2023-02-14,22:39,2023-02-14 22:39,85.554,29.75222222
High,2,2023-02-14,22:54,2023-02-14 22:54,85.554,29.75222222
High,2,2023-02-14,23:09,2023-02-14 23:09,86.097,30.05388889
High,2,2023-02-14,23:24,2023-02-14 23:24,85.554,29.75222222
High,2,2023-02-14,23:39,2023-02-14 23:39,85.554,29.75222222
High,2,2023-02-14,23:54,2023-02-14 23:54,86.097,30.05388889
High,2,2023-02-15,0:09,2023-02-15 00:09,85.554,29.75222222
High,2,2023-02-15,0:24,2023-02-15 00:24,85.554,29.75222222
High,2,2023-02-15,0:39,2023-02-15 00:39,86.277,30.15388889
High,2,2023-02-15,0:54,2023-02-15 00:54,85.554,29.75222222
High,2,2023-02-15,1:09,2023-02-15 01:09,85.554,29.75222222
High,2,2023-02-15,1:24,2023-02-15 01:24,86.097,30.05388889
High,2,2023-02-15,1:39,2023-02-15 01:39,85.554,29.75222222
High,2,2023-02-15,1:54,2023-02-15 01:54,85.554,29.75222222
High,2,2023-02-15,2:09,2023-02-15 02:09,86.097,30.05388889
High,2,2023-02-15,2:24,2023-02-15 02:24,85.554,29.75222222
High,2,2023-02-15,2:39,2023-02-15 02:39,85.554,29.75222222
High,2,2023-02-15,2:54,2023-02-15 02:54,86.097,30.05388889
High,2,2023-02-15,3:09,2023-02-15 03:09,85.554,29.75222222
High,2,2023-02-15,3:24,2023-02-15 03:24,85.554,29.75222222
High,2,2023-02-15,3:39,2023-02-15 03:39,86.097,30.05388889
High,2,2023-02-15,3:54,2023-02-15 03:54,85.554,29.75222222
High,2,2023-02-15,4:09,2023-02-15 04:09,85.554,29.75222222
High,2,2023-02-15,4:24,2023-02-15 04:24,86.097,30.05388889
High,2,2023-02-15,4:39,2023-02-15 04:39,85.554,29.75222222
High,2,2023-02-15,4:54,2023-02-15 04:54,85.554,29.75222222
High,2,2023-02-15,5:09,2023-02-15 05:09,86.097,30.05388889
High,2,2023-02-15,5:24,2023-02-15 05:24,85.554,29.75222222
High,2,2023-02-15,5:39,2023-02-15 05:39,85.554,29.75222222
High,2,2023-02-15,5:54,2023-02-15 05:54,86.097,30.05388889
High,2,2023-02-15,6:09,2023-02-15 06:09,85.735,29.85277778
High,2,2023-02-15,6:24,2023-02-15 06:24,85.374,29.65222222
High,2,2023-02-15,6:39,2023-02-15 06:39,86.097,30.05388889
High,2,2023-02-15,6:54,2023-02-15 06:54,85.915,29.95277778
High,2,2023-02-15,7:09,2023-02-15 07:09,85.374,29.65222222
High,2,2023-02-15,7:24,2023-02-15 07:24,86.097,30.05388889
High,2,2023-02-15,7:39,2023-02-15 07:39,85.915,29.95277778
High,2,2023-02-15,7:54,2023-02-15 07:54,85.374,29.65222222
High,2,2023-02-15,8:09,2023-02-15 08:09,86.097,30.05388889
High,2,2023-02-15,8:24,2023-02-15 08:24,85.915,29.95277778
High,2,2023-02-15,8:39,2023-02-15 08:39,85.374,29.65222222
High,2,2023-02-15,8:54,2023-02-15 08:54,86.097,30.05388889
High,2,2023-02-15,9:09,2023-02-15 09:09,85.915,29.95277778
High,2,2023-02-15,9:24,2023-02-15 09:24,85.554,29.75222222
High,2,2023-02-15,9:39,2023-02-15 09:39,86.097,30.05388889
High,2,2023-02-15,9:54,2023-02-15 09:54,85.735,29.85277778
High,2,2023-02-15,10:09,2023-02-15 10:09,85.554,29.75222222
High,2,2023-02-15,10:24,2023-02-15 10:24,86.097,30.05388889
High,2,2023-02-15,10:39,2023-02-15 10:39,85.554,29.75222222
High,2,2023-02-15,10:54,2023-02-15 10:54,85.735,29.85277778
High,2,2023-02-15,11:09,2023-02-15 11:09,86.277,30.15388889
High,2,2023-02-15,11:24,2023-02-15 11:24,85.374,29.65222222
High,2,2023-02-15,11:39,2023-02-15 11:39,85.735,29.85277778
High,2,2023-02-15,11:54,2023-02-15 11:54,86.097,30.05388889
High,2,2023-02-15,12:09,2023-02-15 12:09,85.374,29.65222222
High,2,2023-02-15,12:24,2023-02-15 12:24,86.277,30.15388889
High,2,2023-02-15,12:39,2023-02-15 12:39,85.374,29.65222222
High,2,2023-02-15,12:54,2023-02-15 12:54,85.735,29.85277778
High,2,2023-02-15,13:09,2023-02-15 13:09,86.097,30.05388889
High,2,2023-02-15,13:24,2023-02-15 13:24,85.374,29.65222222
High,2,2023-02-15,13:39,2023-02-15 13:39,86.277,30.15388889
High,2,2023-02-15,13:54,2023-02-15 13:54,85.374,29.65222222
High,2,2023-02-15,14:09,2023-02-15 14:09,85.915,29.95277778
High,2,2023-02-15,14:24,2023-02-15 14:24,86.097,30.05388889
High,2,2023-02-15,14:39,2023-02-15 14:39,85.374,29.65222222
High,2,2023-02-15,14:54,2023-02-15 14:54,86.097,30.05388889
High,2,2023-02-15,15:09,2023-02-15 15:09,85.374,29.65222222
High,2,2023-02-15,15:24,2023-02-15 15:24,85.735,29.85277778
High,2,2023-02-15,15:39,2023-02-15 15:39,86.277,30.15388889
High,2,2023-02-15,15:54,2023-02-15 15:54,85.194,29.55222222
High,2,2023-02-15,16:09,2023-02-15 16:09,86.097,30.05388889
High,2,2023-02-15,16:24,2023-02-15 16:24,85.554,29.75222222
High,2,2023-02-15,16:39,2023-02-15 16:39,85.735,29.85277778
High,2,2023-02-15,16:54,2023-02-15 16:54,86.277,30.15388889
High,2,2023-02-15,17:09,2023-02-15 17:09,85.374,29.65222222
High,2,2023-02-15,17:24,2023-02-15 17:24,86.097,30.05388889
High,2,2023-02-15,17:39,2023-02-15 17:39,85.554,29.75222222
High,2,2023-02-15,17:54,2023-02-15 17:54,85.554,29.75222222
High,2,2023-02-15,18:09,2023-02-15 18:09,86.277,30.15388889
High,2,2023-02-15,18:24,2023-02-15 18:24,85.194,29.55222222
High,2,2023-02-15,18:39,2023-02-15 18:39,86.097,30.05388889
High,2,2023-02-15,18:54,2023-02-15 18:54,85.735,29.85277778
High,2,2023-02-15,19:09,2023-02-15 19:09,85.554,29.75222222
High,2,2023-02-15,19:24,2023-02-15 19:24,86.277,30.15388889
High,2,2023-02-15,19:39,2023-02-15 19:39,85.374,29.65222222
High,2,2023-02-15,19:54,2023-02-15 19:54,85.915,29.95277778
High,2,2023-02-15,20:09,2023-02-15 20:09,85.735,29.85277778
High,2,2023-02-15,20:24,2023-02-15 20:24,85.554,29.75222222
High,2,2023-02-15,20:39,2023-02-15 20:39,86.277,30.15388889
High,2,2023-02-15,20:54,2023-02-15 20:54,85.374,29.65222222
High,2,2023-02-15,21:09,2023-02-15 21:09,85.915,29.95277778
High,2,2023-02-15,21:24,2023-02-15 21:24,85.915,29.95277778
High,2,2023-02-15,21:39,2023-02-15 21:39,85.374,29.65222222
High,2,2023-02-15,21:54,2023-02-15 21:54,86.277,30.15388889
High,2,2023-02-15,22:09,2023-02-15 22:09,85.374,29.65222222
High,2,2023-02-15,22:24,2023-02-15 22:24,85.735,29.85277778
High,2,2023-02-15,22:39,2023-02-15 22:39,86.097,30.05388889
High,2,2023-02-15,22:54,2023-02-15 22:54,85.194,29.55222222
High,2,2023-02-15,23:09,2023-02-15 23:09,86.097,30.05388889
High,2,2023-02-15,23:24,2023-02-15 23:24,85.554,29.75222222
High,2,2023-02-15,23:39,2023-02-15 23:39,85.554,29.75222222
High,2,2023-02-15,23:54,2023-02-15 23:54,86.277,30.15388889
High,2,2023-02-16,0:09,2023-02-16 00:09,85.374,29.65222222
High,2,2023-02-16,0:24,2023-02-16 00:24,85.915,29.95277778
High,2,2023-02-16,0:39,2023-02-16 00:39,85.915,29.95277778
High,2,2023-02-16,0:54,2023-02-16 00:54,85.374,29.65222222
High,2,2023-02-16,1:09,2023-02-16 01:09,86.097,30.05388889
High,2,2023-02-16,1:24,2023-02-16 01:24,85.554,29.75222222
High,2,2023-02-16,1:39,2023-02-16 01:39,85.554,29.75222222
High,2,2023-02-16,1:54,2023-02-16 01:54,86.277,30.15388889
High,2,2023-02-16,2:09,2023-02-16 02:09,85.374,29.65222222
High,2,2023-02-16,2:24,2023-02-16 02:24,85.915,29.95277778
High,2,2023-02-16,2:39,2023-02-16 02:39,86.097,30.05388889
High,2,2023-02-16,2:54,2023-02-16 02:54,85.374,29.65222222
High,2,2023-02-16,3:09,2023-02-16 03:09,86.277,30.15388889
High,2,2023-02-16,3:24,2023-02-16 03:24,85.554,29.75222222
High,2,2023-02-16,3:39,2023-02-16 03:39,85.735,29.85277778
High,2,2023-02-16,3:54,2023-02-16 03:54,86.277,30.15388889
High,2,2023-02-16,4:09,2023-02-16 04:09,85.374,29.65222222
High,2,2023-02-16,4:24,2023-02-16 04:24,86.097,30.05388889
High,2,2023-02-16,4:39,2023-02-16 04:39,85.915,29.95277778
High,2,2023-02-16,4:54,2023-02-16 04:54,85.374,29.65222222
High,2,2023-02-16,5:09,2023-02-16 05:09,86.277,30.15388889
High,2,2023-02-16,5:24,2023-02-16 05:24,85.374,29.65222222
High,2,2023-02-16,5:39,2023-02-16 05:39,85.735,29.85277778
High,2,2023-02-16,5:54,2023-02-16 05:54,86.277,30.15388889
High,2,2023-02-16,6:09,2023-02-16 06:09,85.374,29.65222222
High,2,2023-02-16,6:24,2023-02-16 06:24,86.097,30.05388889
High,2,2023-02-16,6:39,2023-02-16 06:39,85.915,29.95277778
High,2,2023-02-16,6:54,2023-02-16 06:54,85.374,29.65222222
High,2,2023-02-16,7:09,2023-02-16 07:09,86.277,30.15388889
High,2,2023-02-16,7:24,2023-02-16 07:24,85.374,29.65222222
High,2,2023-02-16,7:39,2023-02-16 07:39,85.915,29.95277778
High,2,2023-02-16,7:54,2023-02-16 07:54,86.277,30.15388889
High,2,2023-02-16,8:09,2023-02-16 08:09,85.374,29.65222222
High,2,2023-02-16,8:24,2023-02-16 08:24,86.097,30.05388889
High,2,2023-02-16,8:39,2023-02-16 08:39,85.915,29.95277778
High,2,2023-02-16,8:54,2023-02-16 08:54,85.554,29.75222222
High,2,2023-02-16,9:09,2023-02-16 09:09,86.277,30.15388889
High,2,2023-02-16,9:24,2023-02-16 09:24,85.374,29.65222222
High,2,2023-02-16,9:39,2023-02-16 09:39,85.915,29.95277778
High,2,2023-02-16,9:54,2023-02-16 09:54,86.277,30.15388889
High,2,2023-02-16,10:09,2023-02-16 10:09,85.374,29.65222222
High,2,2023-02-16,10:24,2023-02-16 10:24,86.097,30.05388889
High,2,2023-02-16,10:39,2023-02-16 10:39,85.735,29.85277778
High,2,2023-02-16,10:54,2023-02-16 10:54,85.554,29.75222222
High,2,2023-02-16,11:09,2023-02-16 11:09,86.277,30.15388889
High,2,2023-02-16,11:24,2023-02-16 11:24,85.374,29.65222222
High,2,2023-02-16,11:39,2023-02-16 11:39,85.915,29.95277778
High,2,2023-02-16,11:54,2023-02-16 11:54,86.097,30.05388889
High,2,2023-02-16,12:09,2023-02-16 12:09,85.374,29.65222222
High,2,2023-02-16,12:24,2023-02-16 12:24,86.097,30.05388889
High,2,2023-02-16,12:39,2023-02-16 12:39,85.735,29.85277778
High,2,2023-02-16,12:54,2023-02-16 12:54,85.554,29.75222222
High,2,2023-02-16,13:09,2023-02-16 13:09,86.277,30.15388889
High,2,2023-02-16,13:24,2023-02-16 13:24,85.374,29.65222222
High,2,2023-02-16,13:39,2023-02-16 13:39,85.915,29.95277778
High,2,2023-02-16,13:54,2023-02-16 13:54,85.915,29.95277778
High,2,2023-02-16,14:09,2023-02-16 14:09,85.554,29.75222222
High,2,2023-02-16,14:24,2023-02-16 14:24,86.277,30.15388889
High,2,2023-02-16,14:39,2023-02-16 14:39,85.554,29.75222222
High,2,2023-02-16,14:54,2023-02-16 14:54,85.735,29.85277778
High,2,2023-02-16,15:09,2023-02-16 15:09,86.277,30.15388889
High,2,2023-02-16,15:24,2023-02-16 15:24,85.374,29.65222222
High,2,2023-02-16,15:39,2023-02-16 15:39,86.277,30.15388889
High,2,2023-02-16,15:54,2023-02-16 15:54,85.554,29.75222222
High,2,2023-02-16,16:09,2023-02-16 16:09,85.735,29.85277778
High,2,2023-02-16,16:24,2023-02-16 16:24,86.277,30.15388889
High,2,2023-02-16,16:39,2023-02-16 16:39,85.374,29.65222222
High,2,2023-02-16,16:54,2023-02-16 16:54,86.277,30.15388889
High,2,2023-02-16,17:09,2023-02-16 17:09,85.374,29.65222222
High,2,2023-02-16,17:24,2023-02-16 17:24,86.097,30.05388889
High,2,2023-02-16,17:39,2023-02-16 17:39,85.735,29.85277778
High,2,2023-02-16,17:54,2023-02-16 17:54,85.735,29.85277778
High,2,2023-02-16,18:09,2023-02-16 18:09,86.277,30.15388889
High,2,2023-02-16,18:24,2023-02-16 18:24,85.374,29.65222222
High,2,2023-02-16,18:39,2023-02-16 18:39,86.097,30.05388889
High,2,2023-02-16,18:54,2023-02-16 18:54,86.459,30.255
High,2,2023-02-16,19:09,2023-02-16 19:09,85.735,29.85277778
High,2,2023-02-16,19:24,2023-02-16 19:24,86.641,30.35611111
High,2,2023-02-16,19:39,2023-02-16 19:39,86.641,30.35611111
High,2,2023-02-16,19:54,2023-02-16 19:54,86.277,30.15388889
High,2,2023-02-16,20:09,2023-02-16 20:09,85.735,29.85277778
High,2,2023-02-16,20:24,2023-02-16 20:24,85.915,29.95277778
High,2,2023-02-16,20:39,2023-02-16 20:39,85.915,29.95277778
High,2,2023-02-16,20:54,2023-02-16 20:54,85.915,29.95277778
High,2,2023-02-16,21:09,2023-02-16 21:09,86.277,30.15388889
High,2,2023-02-16,21:24,2023-02-16 21:24,85.735,29.85277778
High,2,2023-02-16,21:39,2023-02-16 21:39,86.459,30.255
High,2,2023-02-16,21:54,2023-02-16 21:54,85.735,29.85277778
High,2,2023-02-16,22:09,2023-02-16 22:09,86.459,30.255
High,2,2023-02-16,22:24,2023-02-16 22:24,85.554,29.75222222
High,2,2023-02-16,22:39,2023-02-16 22:39,86.459,30.255
High,2,2023-02-16,22:54,2023-02-16 22:54,85.554,29.75222222
High,2,2023-02-16,23:09,2023-02-16 23:09,86.459,30.255
High,2,2023-02-16,23:24,2023-02-16 23:24,85.374,29.65222222
High,2,2023-02-16,23:39,2023-02-16 23:39,86.277,30.15388889
High,2,2023-02-16,23:54,2023-02-16 23:54,85.554,29.75222222
High,2,2023-02-17,0:09,2023-02-17 00:09,86.277,30.15388889
High,2,2023-02-17,0:24,2023-02-17 00:24,85.735,29.85277778
High,2,2023-02-17,0:39,2023-02-17 00:39,85.915,29.95277778
High,2,2023-02-17,0:54,2023-02-17 00:54,86.097,30.05388889
High,2,2023-02-17,1:09,2023-02-17 01:09,85.735,29.85277778
High,2,2023-02-17,1:24,2023-02-17 01:24,86.459,30.255
High,2,2023-02-17,1:39,2023-02-17 01:39,85.554,29.75222222
High,2,2023-02-17,1:54,2023-02-17 01:54,86.459,30.255
High,2,2023-02-17,2:09,2023-02-17 02:09,85.374,29.65222222
High,2,2023-02-17,2:24,2023-02-17 02:24,86.277,30.15388889
High,2,2023-02-17,2:39,2023-02-17 02:39,85.735,29.85277778
High,2,2023-02-17,2:54,2023-02-17 02:54,86.097,30.05388889
High,2,2023-02-17,3:09,2023-02-17 03:09,86.097,30.05388889
High,2,2023-02-17,3:24,2023-02-17 03:24,85.915,29.95277778
High,2,2023-02-17,3:39,2023-02-17 03:39,86.459,30.255
High,2,2023-02-17,3:54,2023-02-17 03:54,85.735,29.85277778
High,2,2023-02-17,4:09,2023-02-17 04:09,86.459,30.255
High,2,2023-02-17,4:24,2023-02-17 04:24,85.554,29.75222222
High,2,2023-02-17,4:39,2023-02-17 04:39,86.459,30.255
High,2,2023-02-17,4:54,2023-02-17 04:54,85.374,29.65222222
